period,description,mcc,type,type_name,value_in_cr,volume_in_mn
2022-10,"Drinking places (alcoholic beverages) bars, taverns, night-clubs, cocktail lounges and discothques",5813,Medium Transacting Categories,,2076.28,47.46
2022-10,Dairies,5451,Medium Transacting Categories,,1059.82,45.49
2022-10,Financial institutions merchandise and services,6012,Medium Transacting Categories,,16639.58,39.06
2022-10,Miscellaneous apparel and accessory shops,5699,Medium Transacting Categories,,4752.19,33.42
2022-10,Business services not elsewhere classified,7399,All Other Categories,,2991.39,27.13
2022-10,Cable and other pay television services,4899,All Other Categories,,1101.78,26.53
2022-10,"Utilities electric, gas, water and sanitary",4900,Medium Transacting Categories,,9060.99,66.09
2022-10,"Motor freight carriers and trucking local and long distance, moving and storage companies and local delivery",4214,All Other Categories,,2030.81,26.23
2022-10,Electronics shops,5732,All Other Categories,,3709.19,24.62
2022-10,Securities brokers and dealers,6211,All Other Categories,,19840.24,22.35
2022-10,Government services not elsewhere classified,9399,All Other Categories,,2554.72,22.23
2022-10,Professional services not elsewhere classified,8999,All Other Categories,,1286.61,21.93
2022-10,Freezer and locker meat provisioners,5422,All Other Categories,,723.53,20.58
2022-10,Beauty and barber shops,7230,All Other Categories,,683.32,19.73
2022-10,Others,Others,All Other Categories,,68526.71,547.3
2022-10,Total,,All Other Categories,,282710.45,3868.76
2022-11,"Telecommunication services, including local and long distance calls, credit card calls, calls through use of magnetic stripe reading telephones and faxes",4814,High Transacting Categories,,8301.25,422.53
2022-11,Groceries and supermarkets,5411,High Transacting Categories,,19523.28,492.49
2022-11,Service stations (with or without ancillary services),5541,High Transacting Categories,,12983.75,186.69
2022-11,Eating places and restaurants,5812,High Transacting Categories,,7661.19,445.67
2022-11,Fast food restaurants,5814,High Transacting Categories,,1850.11,173.69
2022-11,Miscellaneous personal services not elsewhere classified,7299,High Transacting Categories,,13919.57,322.95
2022-11,Digital Goods: Games,5816,High Transacting Categories,,6247.77,211.84
2022-11,Miscellaneous food shops convenience and speciality retail outlets,5499,High Transacting Categories,,2029.99,137.41
2022-11,Department stores,5311,High Transacting Categories,,3365.24,104.01
2022-11,Drug stores and pharmacies,5912,High Transacting Categories,,3534.35,91.64
2022-11,Miscellaneous and speciality retail outlets,5999,Medium Transacting Categories,,2486.17,87.14
2022-11,Bakeries,5462,Medium Transacting Categories,,1205.59,81.51
2022-11,Miscellaneous general merchandise,5399,Medium Transacting Categories,,4675.81,69.89
2022-11,"Utilities electric, gas, water and sanitary",4900,Medium Transacting Categories,,8627.05,66.67
2022-11,"Drinking places (alcoholic beverages) bars, taverns, night-clubs, cocktail lounges and discothques",5813,Medium Transacting Categories,,1985.67,47.96
2022-11,Debit card to wallet credit (Wallet top up),6540,Medium Transacting Categories,,3572.25,44.51
2022-11,Dairies,5451,Medium Transacting Categories,,990,45.28
2022-11,Financial institutions merchandise and services,6012,Medium Transacting Categories,,17638.02,42.45
2022-11,Miscellaneous apparel and accessory shops,5699,Medium Transacting Categories,,4071.52,29.66
2022-11,Cable and other pay television services,4899,All Other Categories,,1063.82,25.73
2022-11,Government services not elsewhere classified,9399,All Other Categories,,2687.57,24.71
2022-11,Professional services not elsewhere classified,8999,All Other Categories,,1248.71,23.62
2022-11,Debt collection agencies,7322,Medium Transacting Categories,,48321.8,50.58
2022-11,Business services not elsewhere classified,7399,All Other Categories,,2556.8,23.24
2022-11,"Motor freight carriers and trucking local and long distance, moving and storage companies and local delivery",4214,All Other Categories,,1673.83,23.15
2022-11,Electronics shops,5732,All Other Categories,,3180.43,23.04
2022-11,Freezer and locker meat provisioners,5422,All Other Categories,,744.73,22.7
2022-11,Securities brokers and dealers,6211,All Other Categories,,16842.77,21.42
2022-11,Tolls and bridge fees,4784,All Other Categories,,1515.83,19.96
2022-11,Others,Others,All Other Categories,,64486.72,545.83
2022-11,Total,,All Other Categories,,268991.61,3907.96
2022-12,Eating places and restaurants,5812,High Transacting Categories,,8476.81,483.27
2022-12,"Telecommunication services, including local and long distance calls, credit card calls, calls through use of magnetic stripe reading telephones and faxes",4814,High Transacting Categories,,8990.7,459.62
2022-12,Fast food restaurants,5814,High Transacting Categories,,2254.22,198.55
2022-12,Miscellaneous personal services not elsewhere classified,7299,High Transacting Categories,,15092.07,356.76
2022-12,Service stations (with or without ancillary services),5541,High Transacting Categories,,14012.57,200.18
2022-12,Groceries and supermarkets,5411,High Transacting Categories,,21469.37,533.69
2022-12,Digital Goods: Games,5816,High Transacting Categories,,6240.67,194.54
2022-12,Miscellaneous food shops convenience and speciality retail outlets,5499,High Transacting Categories,,2188.94,148.92
2022-12,Department stores,5311,High Transacting Categories,,3707.95,116.61
2022-12,Drug stores and pharmacies,5912,High Transacting Categories,,3784.9,98.73
2022-12,Miscellaneous and speciality retail outlets,5999,Medium Transacting Categories,,2617.67,94.69
2022-12,Bakeries,5462,Medium Transacting Categories,,1445.48,90.81
2022-12,Miscellaneous general merchandise,5399,Medium Transacting Categories,,5107.18,82.23
2022-12,Debt collection agencies,7322,Medium Transacting Categories,,52006.03,57
2022-12,"Drinking places (alcoholic beverages) bars, taverns, night-clubs, cocktail lounges and discothques",5813,Medium Transacting Categories,,2309.16,52.54
2022-12,Dairies,5451,Medium Transacting Categories,,1092.2,48.58
2022-12,Debit card to wallet credit (Wallet top up),6540,Medium Transacting Categories,,3998.23,47
2022-12,Financial institutions merchandise and services,6012,Medium Transacting Categories,,18208.65,42.77
2022-12,Miscellaneous apparel and accessory shops,5699,Medium Transacting Categories,,4392.69,33.12
2022-12,Professional services not elsewhere classified,8999,All Other Categories,,1418.17,27.4
2022-12,"Utilities electric, gas, water and sanitary",4900,Medium Transacting Categories,,8272.19,68.98
2022-12,Cable and other pay television services,4899,All Other Categories,,1116.35,27.09
2022-12,Government services not elsewhere classified,9399,All Other Categories,,2919.79,26.22
2022-12,Securities brokers and dealers,6211,All Other Categories,,19616.15,25.8
2022-12,Freezer and locker meat provisioners,5422,All Other Categories,,874.01,25.66
2022-12,"Motor freight carriers and trucking local and long distance, moving and storage companies and local delivery",4214,All Other Categories,,1846.85,25.62
2022-12,Electronics shops,5732,All Other Categories,,3358.7,25.39
2022-12,Business services not elsewhere classified,7399,All Other Categories,,2690.74,24.6
2022-12,Beauty and barber shops,7230,All Other Categories,,768.19,21.83
2022-12,Others,Others,All Other Categories,,70030.06,589.09
2022-12,Total,,All Other Categories,,290306.69,4227.3
2023-01,Groceries and supermarkets,5411,High Transacting Categories,,22344.42,564.02
2023-01,Miscellaneous personal services not elsewhere classified,7299,High Transacting Categories,,15308.25,368.3
2023-01,Fast food restaurants,5814,High Transacting Categories,,2762.12,220.82
2023-01,Digital Goods: Games,5816,High Transacting Categories,,7131.77,234.75
2023-01,Service stations (with or without ancillary services),5541,High Transacting Categories,,14051.71,204.78
2023-01,"Telecommunication services, including local and long distance calls, credit card calls, calls through use of magnetic stripe reading telephones and faxes",4814,High Transacting Categories,,9363.92,482.44
2023-01,Eating places and restaurants,5812,High Transacting Categories,,8375.3,491.54
2023-01,Miscellaneous food shops convenience and speciality retail outlets,5499,High Transacting Categories,,2226.71,149.34
2023-01,Department stores,5311,High Transacting Categories,,3872.16,126.9
2023-01,Drug stores and pharmacies,5912,High Transacting Categories,,3884.3,102.56
2023-01,Miscellaneous and speciality retail outlets,5999,Medium Transacting Categories,,2801.27,96.64
2023-01,Miscellaneous general merchandise,5399,Medium Transacting Categories,,5439.95,92.96
2023-01,Bakeries,5462,Medium Transacting Categories,,1373.38,90.9
2023-01,"Utilities electric, gas, water and sanitary",4900,Medium Transacting Categories,,8019.98,69.43
2023-01,Debt collection agencies,7322,Medium Transacting Categories,,56682.85,64.89
2023-01,"Drinking places (alcoholic beverages) bars, taverns, night-clubs, cocktail lounges and discothques",5813,Medium Transacting Categories,,2181.07,52.11
2023-01,Dairies,5451,Medium Transacting Categories,,1136.82,49.95
2023-01,Debit card to wallet credit (Wallet top up),6540,Medium Transacting Categories,,3864.38,45.32
2023-01,Financial institutions merchandise and services,6012,Medium Transacting Categories,,14999.0,36.38
2023-01,Miscellaneous apparel and accessory shops,5699,Medium Transacting Categories,,4462.01,32.43
2023-01,Professional services not elsewhere classified,8999,All Other Categories,,1505.95,30.3
2023-01,Securities brokers and dealers,6211,All Other Categories,,23874.16,29.28
2023-01,Freezer and locker meat provisioners,5422,All Other Categories,,947.61,28.39
2023-01,Government services not elsewhere classified,9399,All Other Categories,,3057.44,27.39
2023-01,Cable and other pay television services,4899,All Other Categories,,1125.39,27.29
2023-01,Business services not elsewhere classified,7399,All Other Categories,,2874.68,26.61
2023-01,Electronics shops,5732,All Other Categories,,3524.14,25.97
2023-01,"Motor freight carriers and trucking local and long distance, moving and storage companies and local delivery",4214,All Other Categories,,1583.58,22.7
2023-01,Beauty and barber shops,7230,All Other Categories,,754.48,22.39
2023-01,Others,Others,All Other Categories,,71416.81,594.15
2023-01,Total,,All Other Categories,,300945.6,4410.94
2023-02,Groceries and supermarkets,5411,High Transacting Categories,,24910.12,756.86
2023-02,Eating places and restaurants,5812,High Transacting Categories,,8243.93,502.38
2023-02,"Telecommunication services, including local and long distance calls, credit card calls, calls through use of magnetic stripe reading telephones and faxes",4814,High Transacting Categories,,7977.27,412.16
2023-02,Service stations (with or without ancillary services),5541,High Transacting Categories,,13745.04,198.65
2023-02,Fast food restaurants,5814,High Transacting Categories,,3153.6,249.19
2023-02,Department stores,5311,High Transacting Categories,,4107.39,184.98
2023-02,Digital Goods: Games,5816,High Transacting Categories,,6424.79,201.01
2023-02,Drug stores and pharmacies,5912,High Transacting Categories,,4047.6,108.39
2023-02,Bakeries,5462,High Transacting Categories,,1481.92,99.62
2023-02,Miscellaneous personal services not elsewhere classified,7299,High Transacting Categories,,5189.7,89.88
2023-02,Debit card to wallet credit (Wallet top up),6540,Medium Transacting Categories,,4473.96,68.22
2023-02,"Utilities electric, gas, water and sanitary",4900,Medium Transacting Categories,,7164.98,63.74
2023-02,Dairies,5451,Medium Transacting Categories,,1329.79,58.75
2023-02,"Drinking places (alcoholic beverages) bars, taverns, night-clubs, cocktail lounges and discothques",5813,Medium Transacting Categories,,2154.73,52.45
2023-02,Miscellaneous general merchandise,5399,Medium Transacting Categories,,2768.73,37.5
2023-02,Variety stores,5331,Medium Transacting Categories,,2111.95,36.09
2023-02,Financial institutions merchandise and services,6012,Medium Transacting Categories,,14083.38,34.87
2023-02,Professional services not elsewhere classified,8999,Medium Transacting Categories,,1489.55,30.59
2023-02,Miscellaneous and speciality retail outlets,5999,Medium Transacting Categories,,2218.25,30.19
2023-02,Freezer and locker meat provisioners,5422,All Other Categories,,964.33,30.12
2023-02,Securities brokers and dealers,6211,All Other Categories,,19082.24,28.9
2023-02,Miscellaneous food shops convenience and speciality retail outlets,5499,All Other Categories,,612.71,27.64
